code,time,year,month,day,wind_direction,wind_speed
723090-13754,2024-08-15T07:00:00Z,2024,8,15,NA,0
723090-13754,2024-08-15T08:00:00Z,2024,8,15,340,1.5
723090-13754,2024-08-15T09:00:00Z,2024,8,15,230,1.5
723090-13754,2024-08-15T10:00:00Z,2024,8,15,NA,0
723090-13754,2024-08-15T11:00:00Z,2024,8,15,NA,0
723090-13754,2024-08-15T12:00:00Z,2024,8,15,19.999999999999996,3.1
723090-13754,2024-08-15T13:00:00Z,2024,8,15,20,3.6
723090-13754,2024-08-15T14:00:00Z,2024,8,15,20,4.1
723090-13754,2024-08-15T15:00:00Z,2024,8,15,50,4.6
723090-13754,2024-08-15T16:00:00Z,2024,8,15,10,3.6
723090-13754,2024-08-15T17:00:00Z,2024,8,15,10,3.6
723090-13754,2024-08-15T18:00:00Z,2024,8,15,90,1.5
723090-13754,2024-08-15T19:00:00Z,2024,8,15,NA,NA
723090-13754,2024-08-15T20:00:00Z,2024,8,15,59.99999999999999,2.1
723090-13754,2024-08-15T21:00:00Z,2024,8,15,70,2.6
723090-13754,2024-08-15T22:00:00Z,2024,8,15,59.99999999999999,2.6
723090-13754,2024-08-15T23:00:00Z,2024,8,15,150.00000000000003,2.1
723090-13754,2024-08-16T00:00:00Z,2024,8,16,140,1.5
723090-13754,2024-08-16T01:00:00Z,2024,8,16,NA,0
723090-13754,2024-08-16T02:00:00Z,2024,8,16,NA,0
723090-13754,2024-08-16T03:00:00Z,2024,8,16,NA,0
723090-13754,2024-08-16T04:00:00Z,2024,8,16,NA,0
723090-13754,2024-08-16T05:00:00Z,2024,8,16,NA,0
723090-13754,2024-08-16T06:00:00Z,2024,8,16,NA,0
723090-13754,2024-08-16T07:00:00Z,2024,8,16,NA,0
723090-13754,2024-08-16T08:00:00Z,2024,8,16,NA,0
723090-13754,2024-08-16T09:00:00Z,2024,8,16,NA,0
723090-13754,2024-08-16T10:00:00Z,2024,8,16,320,1.5
723090-13754,2024-08-16T11:00:00Z,2024,8,16,310,1.5
723090-13754,2024-08-16T12:00:00Z,2024,8,16,320,2.6
723090-13754,2024-08-16T13:00:00Z,2024,8,16,329.99999999999994,4.6
723090-13754,2024-08-16T14:00:00Z,2024,8,16,360,2.6
723090-13754,2024-08-16T15:00:00Z,2024,8,16,29.999999999999996,3.6
723090-13754,2024-08-16T16:00:00Z,2024,8,16,NA,2.6
723090-13754,2024-08-16T17:00:00Z,2024,8,16,50,4.1
723090-13754,2024-08-16T18:00:00Z,2024,8,16,NA,2.6
723090-13754,2024-08-16T19:00:00Z,2024,8,16,90,3.6
723090-13754,2024-08-16T20:00:00Z,2024,8,16,90,3.6
723090-13754,2024-08-16T21:00:00Z,2024,8,16,100,2.6
723090-13754,2024-08-16T22:00:00Z,2024,8,16,190,3.1
723090-13754,2024-08-16T23:00:00Z,2024,8,16,170,2.1
723090-13754,2024-08-17T00:00:00Z,2024,8,17,NA,0
723090-13754,2024-08-17T01:00:00Z,2024,8,17,NA,0
723090-13754,2024-08-17T02:00:00Z,2024,8,17,NA,0
723090-13754,2024-08-17T03:00:00Z,2024,8,17,NA,0
723090-13754,2024-08-17T04:00:00Z,2024,8,17,239.99999999999994,1.5
723090-13754,2024-08-17T05:00:00Z,2024,8,17,119.99999999999999,1.5
723090-13754,2024-08-17T06:00:00Z,2024,8,17,130,1.5
723090-13754,2024-08-17T07:00:00Z,2024,8,17,NA,0
723090-13754,2024-08-17T08:00:00Z,2024,8,17,NA,0
723090-13754,2024-08-17T09:00:00Z,2024,8,17,NA,0
723090-13754,2024-08-17T10:00:00Z,2024,8,17,110,1.5
723090-13754,2024-08-17T11:00:00Z,2024,8,17,NA,0
723090-13754,2024-08-17T12:00:00Z,2024,8,17,NA,0
723090-13754,2024-08-17T13:00:00Z,2024,8,17,209.99999999999997,3.1
723090-13754,2024-08-17T14:00:00Z,2024,8,17,239.99999999999994,3.1
723090-13754,2024-08-17T15:00:00Z,2024,8,17,230,3.1
723090-13754,2024-08-17T16:00:00Z,2024,8,17,220,3.1
723090-13754,2024-08-17T17:00:00Z,2024,8,17,200,3.1
723090-13754,2024-08-17T18:00:00Z,2024,8,17,199.99999999999997,4.1
723090-13754,2024-08-17T19:00:00Z,2024,8,17,209.99999999999997,3.6
723090-13754,2024-08-17T20:00:00Z,2024,8,17,180,6.2
723090-13754,2024-08-17T21:00:00Z,2024,8,17,180,4.1
723090-13754,2024-08-17T22:00:00Z,2024,8,17,180,3.6
723090-13754,2024-08-17T23:00:00Z,2024,8,17,180,3.1
723090-13754,2024-08-18T00:00:00Z,2024,8,18,170,2.6
723090-13754,2024-08-18T01:00:00Z,2024,8,18,180,2.6
723090-13754,2024-08-18T02:00:00Z,2024,8,18,170,2.6
723090-13754,2024-08-18T03:00:00Z,2024,8,18,180,2.1
723090-13754,2024-08-18T04:00:00Z,2024,8,18,200,3.1
723090-13754,2024-08-18T05:00:00Z,2024,8,18,180,3.6
723090-13754,2024-08-18T06:00:00Z,2024,8,18,190,3.6
723090-13754,2024-08-18T07:00:00Z,2024,8,18,200,3.1
723090-13754,2024-08-18T08:00:00Z,2024,8,18,190,3.1
723090-13754,2024-08-18T09:00:00Z,2024,8,18,190,2.6
723090-13754,2024-08-18T10:00:00Z,2024,8,18,180,2.6
723090-13754,2024-08-18T11:00:00Z,2024,8,18,190,3.1
723090-13754,2024-08-18T12:00:00Z,2024,8,18,199.99999999999997,4.6
723090-13754,2024-08-18T13:00:00Z,2024,8,18,220,6.15
723090-13754,2024-08-18T14:00:00Z,2024,8,18,214.8057088387043,6.45
723090-13754,2024-08-18T15:00:00Z,2024,8,18,214.18165056273682,4.9
723090-13754,2024-08-18T16:00:00Z,2024,8,18,180,6.7
723090-13754,2024-08-18T17:00:00Z,2024,8,18,199.99999999999997,6.7
723090-13754,2024-08-18T18:00:00Z,2024,8,18,220,6.7
723090-13754,2024-08-18T19:00:00Z,2024,8,18,220,8.2
723090-13754,2024-08-18T20:00:00Z,2024,8,18,209.99999999999997,6.2
723090-13754,2024-08-18T21:00:00Z,2024,8,18,209.99999999999997,5.7
723090-13754,2024-08-18T22:00:00Z,2024,8,18,220,5.1
723090-13754,2024-08-18T23:00:00Z,2024,8,18,209.99999999999997,5.7
723090-13754,2024-08-19T00:00:00Z,2024,8,19,209.99999999999997,4.6
723090-13754,2024-08-19T01:00:00Z,2024,8,19,209.99999999999997,5.1
723090-13754,2024-08-19T02:00:00Z,2024,8,19,209.99999999999997,3.35
723090-13754,2024-08-19T03:00:00Z,2024,8,19,209.99999999999997,5.1
723090-13754,2024-08-19T04:00:00Z,2024,8,19,211.8997536073954,4.225
723090-13754,2024-08-19T05:00:00Z,2024,8,19,220,0.75
723090-13754,2024-08-19T06:00:00Z,2024,8,19,209.99999999999997,2.6
723090-13754,2024-08-19T07:00:00Z,2024,8,19,209.99999999999997,2.1
723090-13754,2024-08-19T08:00:00Z,2024,8,19,290,3.6
723090-13754,2024-08-19T09:00:00Z,2024,8,19,220,1.5
723090-13754,2024-08-19T10:00:00Z,2024,8,19,NA,0
723090-13754,2024-08-19T11:00:00Z,2024,8,19,199.99999999999997,1.5
723090-13754,2024-08-19T12:00:00Z,2024,8,19,260,3.1
723090-13754,2024-08-19T13:00:00Z,2024,8,19,239.99999999999994,4.6
723090-13754,2024-08-19T14:00:00Z,2024,8,19,230,3.1
723090-13754,2024-08-19T15:00:00Z,2024,8,19,NA,2.1
723090-13754,2024-08-19T16:00:00Z,2024,8,19,NA,2.6
723090-13754,2024-08-19T17:00:00Z,2024,8,19,249.99999999999994,5.1
723090-13754,2024-08-19T18:00:00Z,2024,8,19,269.96370668422185,7.733333333333333
723090-13754,2024-08-19T19:00:00Z,2024,8,19,157.35324487450268,2.425
723090-13754,2024-08-19T20:00:00Z,2024,8,19,156.99077603448129,5.34
723090-13754,2024-08-19T21:00:00Z,2024,8,19,168.37095655876982,3.1
723090-13754,2024-08-19T22:00:00Z,2024,8,19,137.19199982614256,4.266666666666667
723090-13754,2024-08-19T23:00:00Z,2024,8,19,140,3.1
723090-13754,2024-08-20T00:00:00Z,2024,8,20,190,1.5
723090-13754,2024-08-20T01:00:00Z,2024,8,20,220,3.1
723090-13754,2024-08-20T02:00:00Z,2024,8,20,248.82399395209524,7.92
723090-13754,2024-08-20T03:00:00Z,2024,8,20,323.36721258523806,1.5666666666666667
723090-13754,2024-08-20T04:00:00Z,2024,8,20,269.87205620888165,2.2666666666666666
723090-13754,2024-08-20T05:00:00Z,2024,8,20,NA,0
723090-13754,2024-08-20T06:00:00Z,2024,8,20,NA,0
723090-13754,2024-08-20T07:00:00Z,2024,8,20,330,1.5
723090-13754,2024-08-20T08:00:00Z,2024,8,20,NA,0
723090-13754,2024-08-20T09:00:00Z,2024,8,20,349.99999999999994,2.1
723090-13754,2024-08-20T10:00:00Z,2024,8,20,10.000000000000002,3.1
723090-13754,2024-08-20T11:00:00Z,2024,8,20,10,4.1
723090-13754,2024-08-20T12:00:00Z,2024,8,20,20,4.6
723090-13754,2024-08-20T13:00:00Z,2024,8,20,40,4.1
723090-13754,2024-08-20T14:00:00Z,2024,8,20,64.20869166366285,4.85
723090-13754,2024-08-20T15:00:00Z,2024,8,20,NA,2.6
723090-13754,2024-08-20T16:00:00Z,2024,8,20,50,3.5999999999999996
723090-13754,2024-08-20T17:00:00Z,2024,8,20,80,4.1
723090-13754,2024-08-20T18:00:00Z,2024,8,20,59.99999999999999,3.6
723090-13754,2024-08-20T19:00:00Z,2024,8,20,29.999999999999996,3.1
723090-13754,2024-08-20T20:00:00Z,2024,8,20,50,3.6
723090-13754,2024-08-20T21:00:00Z,2024,8,20,40,5.1
723090-13754,2024-08-20T22:00:00Z,2024,8,20,43.77756815837838,4.1
723090-13754,2024-08-20T23:00:00Z,2024,8,20,49.99999999999999,2.6
723090-13754,2024-08-21T00:00:00Z,2024,8,21,29.999999999999996,4.1
723090-13754,2024-08-21T01:00:00Z,2024,8,21,10,5.1
723090-13754,2024-08-21T02:00:00Z,2024,8,21,25.535324645009037,5.15
723090-13754,2024-08-21T03:00:00Z,2024,8,21,29.349681753892725,5.666666666666667
723090-13754,2024-08-21T04:00:00Z,2024,8,21,40,5.7
723090-13754,2024-08-21T05:00:00Z,2024,8,21,29.999999999999993,4.6
723090-13754,2024-08-21T06:00:00Z,2024,8,21,29.999999999999996,5.7
723090-13754,2024-08-21T07:00:00Z,2024,8,21,40,5.7
723090-13754,2024-08-21T08:00:00Z,2024,8,21,10,5.7
723090-13754,2024-08-21T09:00:00Z,2024,8,21,10,4.1
723090-13754,2024-08-21T10:00:00Z,2024,8,21,360,5.1
723090-13754,2024-08-21T11:00:00Z,2024,8,21,20,4.1
723090-13754,2024-08-21T12:00:00Z,2024,8,21,29.999999999999993,4.6
723090-13754,2024-08-21T13:00:00Z,2024,8,21,40,5.7
723090-13754,2024-08-21T14:00:00Z,2024,8,21,NA,NA
723090-13754,2024-08-21T15:00:00Z,2024,8,21,40,5.1
723090-13754,2024-08-21T16:00:00Z,2024,8,21,29.999999999999996,5.1
723090-13754,2024-08-21T17:00:00Z,2024,8,21,330,2.1
723090-13754,2024-08-21T18:00:00Z,2024,8,21,NA,0
723090-13754,2024-08-21T19:00:00Z,2024,8,21,29.999999999999996,3.6
723090-13754,2024-08-21T20:00:00Z,2024,8,21,340,3.6
723090-13754,2024-08-21T21:00:00Z,2024,8,21,10,5.1
723090-13754,2024-08-21T22:00:00Z,2024,8,21,20,4.6
723090-13754,2024-08-21T23:00:00Z,2024,8,21,20,3.6
723090-13754,2024-08-22T00:00:00Z,2024,8,22,20,4.6
723090-13754,2024-08-22T01:00:00Z,2024,8,22,10,4.6
723090-13754,2024-08-22T02:00:00Z,2024,8,22,29.999999999999996,3.6
723090-13754,2024-08-22T03:00:00Z,2024,8,22,29.999999999999996,3.1
723090-13754,2024-08-22T04:00:00Z,2024,8,22,40,3.1
723090-13754,2024-08-22T05:00:00Z,2024,8,22,49.99999999999999,3.1
723090-13754,2024-08-22T06:00:00Z,2024,8,22,NA,0
723090-13754,2024-08-22T07:00:00Z,2024,8,22,70,2.6
723090-13754,2024-08-22T08:00:00Z,2024,8,22,40,1.5
723090-13754,2024-08-22T09:00:00Z,2024,8,22,NA,0
723090-13754,2024-08-22T10:00:00Z,2024,8,22,50,1.5
723090-13754,2024-08-22T11:00:00Z,2024,8,22,49.99999999999999,3.1
723090-13754,2024-08-22T12:00:00Z,2024,8,22,29.999999999999996,5.7
723090-13754,2024-08-22T13:00:00Z,2024,8,22,29.999999999999996,6.2
723090-13754,2024-08-22T14:00:00Z,2024,8,22,40,6.2
723090-13754,2024-08-22T15:00:00Z,2024,8,22,29.999999999999996,5.1
723090-13754,2024-08-22T16:00:00Z,2024,8,22,20,4.1
723090-13754,2024-08-22T17:00:00Z,2024,8,22,59.99999999999999,6.2
723090-13754,2024-08-22T18:00:00Z,2024,8,22,70,6.2
723090-13754,2024-08-22T19:00:00Z,2024,8,22,29.999999999999996,5.1
723090-13754,2024-08-22T20:00:00Z,2024,8,22,70,5.1
723090-13754,2024-08-22T21:00:00Z,2024,8,22,80,5.1
723090-13754,2024-08-22T22:00:00Z,2024,8,22,70,4.1
723090-13754,2024-08-22T23:00:00Z,2024,8,22,100,2.6
723090-13754,2024-08-23T00:00:00Z,2024,8,23,84.56029537131685,2.85
723090-13754,2024-08-23T01:00:00Z,2024,8,23,50,4.1
723090-13754,2024-08-23T02:00:00Z,2024,8,23,40,3.6
723090-13754,2024-08-23T03:00:00Z,2024,8,23,40,3.1
723090-13754,2024-08-23T04:00:00Z,2024,8,23,29.999999999999996,4.1
723090-13754,2024-08-23T05:00:00Z,2024,8,23,29.999999999999996,3.6
723090-13754,2024-08-23T06:00:00Z,2024,8,23,20,4.1
723090-13754,2024-08-23T07:00:00Z,2024,8,23,29.999999999999996,4.1
723090-13754,2024-08-23T08:00:00Z,2024,8,23,20,3.6
723090-13754,2024-08-23T09:00:00Z,2024,8,23,29.999999999999993,4.6
723090-13754,2024-08-23T10:00:00Z,2024,8,23,40,4.1
723090-13754,2024-08-23T11:00:00Z,2024,8,23,40,4.6
723090-13754,2024-08-23T12:00:00Z,2024,8,23,29.999999999999996,6.2
723090-13754,2024-08-23T13:00:00Z,2024,8,23,40,6.7
723090-13754,2024-08-23T14:00:00Z,2024,8,23,40,6.7
723090-13754,2024-08-23T15:00:00Z,2024,8,23,29.999999999999996,5.7
723090-13754,2024-08-23T16:00:00Z,2024,8,23,59.99999999999999,5.1
723090-13754,2024-08-23T17:00:00Z,2024,8,23,59.99999999999999,4.6
723090-13754,2024-08-23T18:00:00Z,2024,8,23,40,5.7
723090-13754,2024-08-23T19:00:00Z,2024,8,23,59.99999999999999,4.6
723090-13754,2024-08-23T20:00:00Z,2024,8,23,59.99999999999999,5.1
723090-13754,2024-08-23T21:00:00Z,2024,8,23,70,5.1
723090-13754,2024-08-23T22:00:00Z,2024,8,23,70,4.6
723090-13754,2024-08-23T23:00:00Z,2024,8,23,40,4.6
723090-13754,2024-08-24T00:00:00Z,2024,8,24,59.99999999999999,3.1
723090-13754,2024-08-24T01:00:00Z,2024,8,24,29.999999999999993,4.6
723090-13754,2024-08-24T02:00:00Z,2024,8,24,29.999999999999993,4.6
723090-13754,2024-08-24T03:00:00Z,2024,8,24,29.999999999999996,3.6
723090-13754,2024-08-24T04:00:00Z,2024,8,24,29.999999999999993,4.6
723090-13754,2024-08-24T05:00:00Z,2024,8,24,29.999999999999996,3.6
723090-13754,2024-08-24T06:00:00Z,2024,8,24,40,3.1
723090-13754,2024-08-24T07:00:00Z,2024,8,24,20,4.6
723090-13754,2024-08-24T08:00:00Z,2024,8,24,40,5.1
723090-13754,2024-08-24T09:00:00Z,2024,8,24,29.999999999999996,4.1
723090-13754,2024-08-24T10:00:00Z,2024,8,24,20,4.1
723090-13754,2024-08-24T11:00:00Z,2024,8,24,20,4.6
723090-13754,2024-08-24T12:00:00Z,2024,8,24,19.999999999999996,5.1
723090-13754,2024-08-24T13:00:00Z,2024,8,24,19.999999999999996,5.1
723090-13754,2024-08-24T14:00:00Z,2024,8,24,29.999999999999996,5.1
723090-13754,2024-08-24T15:00:00Z,2024,8,24,29.999999999999993,4.6
723090-13754,2024-08-24T16:00:00Z,2024,8,24,59.99999999999999,5.7
723090-13754,2024-08-24T17:00:00Z,2024,8,24,70,6.2
723090-13754,2024-08-24T18:00:00Z,2024,8,24,70,4.6
723090-13754,2024-08-24T19:00:00Z,2024,8,24,70,5.1
723090-13754,2024-08-24T20:00:00Z,2024,8,24,59.99999999999999,4.6
723090-13754,2024-08-24T21:00:00Z,2024,8,24,70,4.6
723090-13754,2024-08-24T22:00:00Z,2024,8,24,59.99999999999999,3.6
723090-13754,2024-08-24T23:00:00Z,2024,8,24,70,5.7
723090-13754,2024-08-25T00:00:00Z,2024,8,25,50,4.1
723090-13754,2024-08-25T01:00:00Z,2024,8,25,50,4.6
723090-13754,2024-08-25T02:00:00Z,2024,8,25,40,4.1
723090-13754,2024-08-25T03:00:00Z,2024,8,25,40,4.6
723090-13754,2024-08-25T04:00:00Z,2024,8,25,29.999999999999996,4.1
723090-13754,2024-08-25T05:00:00Z,2024,8,25,40,3.6
723090-13754,2024-08-25T06:00:00Z,2024,8,25,50,3.6
723090-13754,2024-08-25T07:00:00Z,2024,8,25,49.99999999999999,3.1
723090-13754,2024-08-25T08:00:00Z,2024,8,25,20,3.6
723090-13754,2024-08-25T09:00:00Z,2024,8,25,29.999999999999996,3.6
723090-13754,2024-08-25T10:00:00Z,2024,8,25,20,3.6
723090-13754,2024-08-25T11:00:00Z,2024,8,25,20,3.8499999999999996
723090-13754,2024-08-25T12:00:00Z,2024,8,25,29.999999999999996,4.1
723090-13754,2024-08-25T13:00:00Z,2024,8,25,50,4.1
723090-13754,2024-08-25T14:00:00Z,2024,8,25,29.999999999999996,4.1
723090-13754,2024-08-25T15:00:00Z,2024,8,25,40,5.1
723090-13754,2024-08-25T16:00:00Z,2024,8,25,65.8557685102688,6.15
723090-13754,2024-08-25T17:00:00Z,2024,8,25,80,6.2
723090-13754,2024-08-25T18:00:00Z,2024,8,25,80,6.7
723090-13754,2024-08-25T19:00:00Z,2024,8,25,59.99999999999999,4.1
723090-13754,2024-08-25T20:00:00Z,2024,8,25,50,5.7
723090-13754,2024-08-25T21:00:00Z,2024,8,25,59.99999999999999,5.1
723090-13754,2024-08-25T22:00:00Z,2024,8,25,59.99999999999999,4.1
723090-13754,2024-08-25T23:00:00Z,2024,8,25,70,4.1
723090-13754,2024-08-26T00:00:00Z,2024,8,26,80,3.1
723090-13754,2024-08-26T01:00:00Z,2024,8,26,80,3.1
723090-13754,2024-08-26T02:00:00Z,2024,8,26,59.99999999999999,3.6
723090-13754,2024-08-26T03:00:00Z,2024,8,26,50,4.266666666666667
723090-13754,2024-08-26T04:00:00Z,2024,8,26,20,2.6
723090-13754,2024-08-26T05:00:00Z,2024,8,26,13.329563055302325,2.1
723090-13754,2024-08-26T06:00:00Z,2024,8,26,19.999999999999996,2.1
723090-13754,2024-08-26T07:00:00Z,2024,8,26,10.000000000000002,2.1
723090-13754,2024-08-26T08:00:00Z,2024,8,26,10.000000000000002,2.6
723090-13754,2024-08-26T09:00:00Z,2024,8,26,29.999999999999996,2.1
723090-13754,2024-08-26T10:00:00Z,2024,8,26,10,2.85
723090-13754,2024-08-26T11:00:00Z,2024,8,26,40,3.6
723090-13754,2024-08-26T12:00:00Z,2024,8,26,49.99999999999999,2.6
723090-13754,2024-08-26T13:00:00Z,2024,8,26,NA,NA
723090-13754,2024-08-26T14:00:00Z,2024,8,26,50,4.1
723090-13754,2024-08-26T15:00:00Z,2024,8,26,50,4.6
723090-13754,2024-08-26T16:00:00Z,2024,8,26,50,4.6
723090-13754,2024-08-26T17:00:00Z,2024,8,26,40,5.1
723090-13754,2024-08-26T18:00:00Z,2024,8,26,70,4.6
723090-13754,2024-08-26T19:00:00Z,2024,8,26,59.99999999999999,4.1
723090-13754,2024-08-26T20:00:00Z,2024,8,26,59.99999999999999,2.6
723090-13754,2024-08-26T21:00:00Z,2024,8,26,80,3.1
723090-13754,2024-08-26T22:00:00Z,2024,8,26,150.00000000000003,3.1
723090-13754,2024-08-26T23:00:00Z,2024,8,26,150.00000000000003,2.1
723090-13754,2024-08-27T00:00:00Z,2024,8,27,130,1.5
723090-13754,2024-08-27T01:00:00Z,2024,8,27,100,1.5
723090-13754,2024-08-27T02:00:00Z,2024,8,27,NA,0
723090-13754,2024-08-27T03:00:00Z,2024,8,27,NA,0
723090-13754,2024-08-27T04:00:00Z,2024,8,27,NA,0
723090-13754,2024-08-27T05:00:00Z,2024,8,27,NA,0
723090-13754,2024-08-27T06:00:00Z,2024,8,27,NA,0
723090-13754,2024-08-27T07:00:00Z,2024,8,27,NA,0
723090-13754,2024-08-27T08:00:00Z,2024,8,27,NA,0
723090-13754,2024-08-27T09:00:00Z,2024,8,27,NA,0
723090-13754,2024-08-27T10:00:00Z,2024,8,27,NA,0
723090-13754,2024-08-27T11:00:00Z,2024,8,27,NA,0
723090-13754,2024-08-27T12:00:00Z,2024,8,27,239.99999999999994,1.5
723090-13754,2024-08-27T13:00:00Z,2024,8,27,290,2.6
723090-13754,2024-08-27T14:00:00Z,2024,8,27,249.99999999999994,2.6
723090-13754,2024-08-27T15:00:00Z,2024,8,27,NA,2.1
723090-13754,2024-08-27T16:00:00Z,2024,8,27,NA,0
723090-13754,2024-08-27T17:00:00Z,2024,8,27,180,3.6
723090-13754,2024-08-27T18:00:00Z,2024,8,27,170,2.6
723090-13754,2024-08-27T19:00:00Z,2024,8,27,199.99999999999997,4.1
723090-13754,2024-08-27T20:00:00Z,2024,8,27,209.99999999999997,4.6
723090-13754,2024-08-27T21:00:00Z,2024,8,27,209.99999999999997,3.6
723090-13754,2024-08-27T22:00:00Z,2024,8,27,199.99999999999997,2.6
723090-13754,2024-08-27T23:00:00Z,2024,8,27,209.99999999999997,3.1
723090-13754,2024-08-28T00:00:00Z,2024,8,28,170,2.1
723090-13754,2024-08-28T01:00:00Z,2024,8,28,199.99999999999997,2.1
723090-13754,2024-08-28T02:00:00Z,2024,8,28,209.99999999999997,1.5
723090-13754,2024-08-28T03:00:00Z,2024,8,28,209.99999999999997,2.1
723090-13754,2024-08-28T04:00:00Z,2024,8,28,209.99999999999997,2.1
723090-13754,2024-08-28T05:00:00Z,2024,8,28,220,1.5
723090-13754,2024-08-28T06:00:00Z,2024,8,28,220,1.5
723090-13754,2024-08-28T07:00:00Z,2024,8,28,209.99999999999997,1.5
723090-13754,2024-08-28T08:00:00Z,2024,8,28,230,2.1
723090-13754,2024-08-28T09:00:00Z,2024,8,28,209.99999999999997,2.1
723090-13754,2024-08-28T10:00:00Z,2024,8,28,230,2.1
723090-13754,2024-08-28T11:00:00Z,2024,8,28,260,3.6
723090-13754,2024-08-28T12:00:00Z,2024,8,28,260,4.6
723090-13754,2024-08-28T13:00:00Z,2024,8,28,249.99999999999994,4.1
723090-13754,2024-08-28T14:00:00Z,2024,8,28,249.99999999999994,4.1
723090-13754,2024-08-28T15:00:00Z,2024,8,28,249.99999999999994,4.6
723090-13754,2024-08-28T16:00:00Z,2024,8,28,230,3.6
723090-13754,2024-08-28T17:00:00Z,2024,8,28,270,3.6
723090-13754,2024-08-28T18:00:00Z,2024,8,28,270,3.6
723090-13754,2024-08-28T19:00:00Z,2024,8,28,NA,0
723090-13754,2024-08-28T20:00:00Z,2024,8,28,249.99999999999994,4.1
723090-13754,2024-08-28T21:00:00Z,2024,8,28,199.99999999999997,4.6
723090-13754,2024-08-28T22:00:00Z,2024,8,28,199.99999999999997,3.6
723090-13754,2024-08-28T23:00:00Z,2024,8,28,209.99999999999997,3.1
723090-13754,2024-08-29T00:00:00Z,2024,8,29,199.99999999999997,1.5
723090-13754,2024-08-29T01:00:00Z,2024,8,29,199.99999999999997,2.6
723090-13754,2024-08-29T02:00:00Z,2024,8,29,209.99999999999997,3.1
723090-13754,2024-08-29T03:00:00Z,2024,8,29,230,2.6
723090-13754,2024-08-29T04:00:00Z,2024,8,29,230,2.6
723090-13754,2024-08-29T05:00:00Z,2024,8,29,230,3.1
723090-13754,2024-08-29T06:00:00Z,2024,8,29,239.99999999999994,2.1
723090-13754,2024-08-29T07:00:00Z,2024,8,29,249.99999999999994,3.6
723090-13754,2024-08-29T08:00:00Z,2024,8,29,239.99999999999994,2.6
723090-13754,2024-08-29T09:00:00Z,2024,8,29,220,2.1
723090-13754,2024-08-29T10:00:00Z,2024,8,29,NA,0
723090-13754,2024-08-29T11:00:00Z,2024,8,29,NA,0
723090-13754,2024-08-29T12:00:00Z,2024,8,29,270,3.6
723090-13754,2024-08-29T13:00:00Z,2024,8,29,280,2.1
723090-13754,2024-08-29T14:00:00Z,2024,8,29,NA,2.1
723090-13754,2024-08-29T15:00:00Z,2024,8,29,239.99999999999994,3.1
723090-13754,2024-08-29T16:00:00Z,2024,8,29,NA,1.5
723090-13754,2024-08-29T17:00:00Z,2024,8,29,230,2.6
723090-13754,2024-08-29T18:00:00Z,2024,8,29,190,3.1
723090-13754,2024-08-29T19:00:00Z,2024,8,29,180,4.1
723090-13754,2024-08-29T20:00:00Z,2024,8,29,180,3.1
723090-13754,2024-08-29T21:00:00Z,2024,8,29,170,4.6
723090-13754,2024-08-29T22:00:00Z,2024,8,29,200,3.1
723090-13754,2024-08-29T23:00:00Z,2024,8,29,209.99999999999997,2.6
723090-13754,2024-08-30T00:00:00Z,2024,8,30,180,2.6
723090-13754,2024-08-30T01:00:00Z,2024,8,30,190,1.5
723090-13754,2024-08-30T02:00:00Z,2024,8,30,190,2.1
723090-13754,2024-08-30T03:00:00Z,2024,8,30,230,3.1
723090-13754,2024-08-30T04:00:00Z,2024,8,30,220,1.5
723090-13754,2024-08-30T05:00:00Z,2024,8,30,230,2.1
723090-13754,2024-08-30T06:00:00Z,2024,8,30,249.99999999999994,2.1
723090-13754,2024-08-30T07:00:00Z,2024,8,30,249.99999999999994,2.1
723090-13754,2024-08-30T08:00:00Z,2024,8,30,209.99999999999997,2.1
723090-13754,2024-08-30T09:00:00Z,2024,8,30,260,1.5
723090-13754,2024-08-30T10:00:00Z,2024,8,30,NA,0
723090-13754,2024-08-30T11:00:00Z,2024,8,30,324.03610417929116,2.6
723090-13754,2024-08-30T12:00:00Z,2024,8,30,280,2.6
723090-13754,2024-08-30T13:00:00Z,2024,8,30,349.99999999999994,1.5
723090-13754,2024-08-30T14:00:00Z,2024,8,30,NA,0
723090-13754,2024-08-30T15:00:00Z,2024,8,30,239.99999999999994,1.5
723090-13754,2024-08-30T16:00:00Z,2024,8,30,20,3.6
723090-13754,2024-08-30T17:00:00Z,2024,8,30,117.05008750248717,5.7
723090-13754,2024-08-30T18:00:00Z,2024,8,30,180.82463048613357,7.2
723090-13754,2024-08-30T19:00:00Z,2024,8,30,180,2.3
723090-13754,2024-08-30T20:00:00Z,2024,8,30,NA,0
723090-13754,2024-08-30T21:00:00Z,2024,8,30,NA,0
723090-13754,2024-08-30T22:00:00Z,2024,8,30,320,2.1
723090-13754,2024-08-30T23:00:00Z,2024,8,30,340.65599677651306,3.8499999999999996
723090-13754,2024-08-31T00:00:00Z,2024,8,31,349.99999999999994,2.7666666666666666
723090-13754,2024-08-31T01:00:00Z,2024,8,31,346.74302076913784,2.3
723090-13754,2024-08-31T02:00:00Z,2024,8,31,10.000000000000002,1.5
723090-13754,2024-08-31T03:00:00Z,2024,8,31,NA,0
723090-13754,2024-08-31T04:00:00Z,2024,8,31,349.99999999999994,2.1
723090-13754,2024-08-31T05:00:00Z,2024,8,31,360,2.1
723090-13754,2024-08-31T06:00:00Z,2024,8,31,320,2.1
723090-13754,2024-08-31T07:00:00Z,2024,8,31,NA,0
